,code,var_name
10148,105372381,"Chickens, broilers Manure applied to soils (N content)"
10149,1053723812,"Chickens, broilers Manure applied to soils that leaches (N content)"
10150,1053723811,"Chickens, broilers Manure applied to soils that volatilises (N content)"
10151,105372341,"Chickens, broilers Direct emissions (N2O) (Manure applied)"
10152,1053723612,"Chickens, broilers Indirect emissions (N2O that leaches) (Manure applied)"
10153,1053723611,"Chickens, broilers Indirect emissions (N2O that volatilises) (Manure applied)"
10154,105372361,"Chickens, broilers Indirect emissions (N2O) (Manure applied)"
10155,10537230,"Chickens, broilers Emissions (N2O)"
10156,10525111,"Chickens, layers Stocks"
10157,105272381,"Chickens, layers Manure applied to soils (N content)"
10158,1052723812,"Chickens, layers Manure applied to soils that leaches (N content)"
10159,1052723811,"Chickens, layers Manure applied to soils that volatilises (N content)"
10160,105272341,"Chickens, layers Direct emissions (N2O) (Manure applied)"
10161,1052723612,"Chickens, layers Indirect emissions (N2O that leaches) (Manure applied)"
10162,1052723611,"Chickens, layers Indirect emissions (N2O that volatilises) (Manure applied)"
10163,105272361,"Chickens, layers Indirect emissions (N2O) (Manure applied)"
10164,10527230,"Chickens, layers Emissions (N2O)"
10165,101672381,Goats Manure applied to soils (N content)
10166,1016723812,Goats Manure applied to soils that leaches (N content)
10167,1016723811,Goats Manure applied to soils that volatilises (N content)
10168,101672341,Goats Direct emissions (N2O) (Manure applied)
10169,1016723612,Goats Indirect emissions (N2O that leaches) (Manure applied)
10170,1016723611,Goats Indirect emissions (N2O that volatilises) (Manure applied)
10171,101672361,Goats Indirect emissions (N2O) (Manure applied)
10172,10167230,Goats Emissions (N2O)
10173,109672381,Horses Manure applied to soils (N content)
10174,1096723812,Horses Manure applied to soils that leaches (N content)
10175,1096723811,Horses Manure applied to soils that volatilises (N content)
10176,109672341,Horses Direct emissions (N2O) (Manure applied)
10177,1096723612,Horses Indirect emissions (N2O that leaches) (Manure applied)
10178,1096723611,Horses Indirect emissions (N2O that volatilises) (Manure applied)
10179,109672361,Horses Indirect emissions (N2O) (Manure applied)
10180,10967230,Horses Emissions (N2O)
10181,111072381,Mules Manure applied to soils (N content)
10182,1110723812,Mules Manure applied to soils that leaches (N content)
10183,1110723811,Mules Manure applied to soils that volatilises (N content)
10184,111072341,Mules Direct emissions (N2O) (Manure applied)
10185,1110723612,Mules Indirect emissions (N2O that leaches) (Manure applied)
10186,1110723611,Mules Indirect emissions (N2O that volatilises) (Manure applied)
10187,111072361,Mules Indirect emissions (N2O) (Manure applied)
10188,11107230,Mules Emissions (N2O)
10189,97672381,Sheep Manure applied to soils (N content)
10190,976723812,Sheep Manure applied to soils that leaches (N content)
10191,976723811,Sheep Manure applied to soils that volatilises (N content)
10192,97672341,Sheep Direct emissions (N2O) (Manure applied)
10193,976723612,Sheep Indirect emissions (N2O that leaches) (Manure applied)
10194,976723611,Sheep Indirect emissions (N2O that volatilises) (Manure applied)
10195,97672361,Sheep Indirect emissions (N2O) (Manure applied)
10196,9767230,Sheep Emissions (N2O)
10197,175572381,All Animals Manure applied to soils (N content)
10198,1755723812,All Animals Manure applied to soils that leaches (N content)
10199,1755723811,All Animals Manure applied to soils that volatilises (N content)
10200,175572341,All Animals Direct emissions (N2O) (Manure applied)
10201,1755723612,All Animals Indirect emissions (N2O that leaches) (Manure applied)
10202,1755723611,All Animals Indirect emissions (N2O that volatilises) (Manure applied)
10203,175572361,All Animals Indirect emissions (N2O) (Manure applied)
10204,17557230,All Animals Emissions (N2O)
10205,176072381,Camels and Llamas Manure applied to soils (N content)
10206,1760723812,Camels and Llamas Manure applied to soils that leaches (N content)
10207,1760723811,Camels and Llamas Manure applied to soils that volatilises (N content)
10208,176072341,Camels and Llamas Direct emissions (N2O) (Manure applied)
10209,1760723612,Camels and Llamas Indirect emissions (N2O that leaches) (Manure applied)
10210,1760723611,Camels and Llamas Indirect emissions (N2O that volatilises) (Manure applied)
10211,176072361,Camels and Llamas Indirect emissions (N2O) (Manure applied)
10212,17607230,Camels and Llamas Emissions (N2O)
10213,175772381,Cattle Manure applied to soils (N content)
10214,1757723812,Cattle Manure applied to soils that leaches (N content)
10215,1757723811,Cattle Manure applied to soils that volatilises (N content)
10216,175772341,Cattle Direct emissions (N2O) (Manure applied)
10217,1757723612,Cattle Indirect emissions (N2O that leaches) (Manure applied)
10218,1757723611,Cattle Indirect emissions (N2O that volatilises) (Manure applied)
10219,175772361,Cattle Indirect emissions (N2O) (Manure applied)
10220,17577230,Cattle Emissions (N2O)
10221,10545111,Chickens Stocks
10222,105472381,Chickens Manure applied to soils (N content)
10223,1054723812,Chickens Manure applied to soils that leaches (N content)
10224,1054723811,Chickens Manure applied to soils that volatilises (N content)
10225,105472341,Chickens Direct emissions (N2O) (Manure applied)
10226,1054723612,Chickens Indirect emissions (N2O that leaches) (Manure applied)
10227,1054723611,Chickens Indirect emissions (N2O that volatilises) (Manure applied)
10228,105472361,Chickens Indirect emissions (N2O) (Manure applied)
10229,10547230,Chickens Emissions (N2O)
10230,175972381,Mules and Asses Manure applied to soils (N content)
10231,1759723812,Mules and Asses Manure applied to soils that leaches (N content)
10232,1759723811,Mules and Asses Manure applied to soils that volatilises (N content)
10233,175972341,Mules and Asses Direct emissions (N2O) (Manure applied)
10234,1759723612,Mules and Asses Indirect emissions (N2O that leaches) (Manure applied)
10235,1759723611,Mules and Asses Indirect emissions (N2O that volatilises) (Manure applied)
10236,175972361,Mules and Asses Indirect emissions (N2O) (Manure applied)
10237,17597230,Mules and Asses Emissions (N2O)
10238,20295111,Poultry Birds Stocks
10239,202972381,Poultry Birds Manure applied to soils (N content)
10240,2029723812,Poultry Birds Manure applied to soils that leaches (N content)
10241,2029723811,Poultry Birds Manure applied to soils that volatilises (N content)
10242,202972341,Poultry Birds Direct emissions (N2O) (Manure applied)
10243,2029723612,Poultry Birds Indirect emissions (N2O that leaches) (Manure applied)
10244,2029723611,Poultry Birds Indirect emissions (N2O that volatilises) (Manure applied)
10245,202972361,Poultry Birds Indirect emissions (N2O) (Manure applied)
10246,20297230,Poultry Birds Emissions (N2O)
10247,174972381,Sheep and Goats Manure applied to soils (N content)
10248,1749723812,Sheep and Goats Manure applied to soils that leaches (N content)
10249,1749723811,Sheep and Goats Manure applied to soils that volatilises (N content)
10250,174972341,Sheep and Goats Direct emissions (N2O) (Manure applied)
10251,1749723612,Sheep and Goats Indirect emissions (N2O that leaches) (Manure applied)
10252,1749723611,Sheep and Goats Indirect emissions (N2O that volatilises) (Manure applied)
10253,174972361,Sheep and Goats Indirect emissions (N2O) (Manure applied)
10254,17497230,Sheep and Goats Emissions (N2O)
10255,94672381,Buffaloes Manure applied to soils (N content)
10256,946723812,Buffaloes Manure applied to soils that leaches (N content)
10257,946723811,Buffaloes Manure applied to soils that volatilises (N content)
10258,94672341,Buffaloes Direct emissions (N2O) (Manure applied)
10259,946723612,Buffaloes Indirect emissions (N2O that leaches) (Manure applied)
10260,946723611,Buffaloes Indirect emissions (N2O that volatilises) (Manure applied)
10261,94672361,Buffaloes Indirect emissions (N2O) (Manure applied)
10262,9467230,Buffaloes Emissions (N2O)
10263,10685111,Ducks Stocks
10264,106872381,Ducks Manure applied to soils (N content)
10265,1068723812,Ducks Manure applied to soils that leaches (N content)
10266,1068723811,Ducks Manure applied to soils that volatilises (N content)
10267,106872341,Ducks Direct emissions (N2O) (Manure applied)
10268,1068723612,Ducks Indirect emissions (N2O that leaches) (Manure applied)
10269,1068723611,Ducks Indirect emissions (N2O that volatilises) (Manure applied)
10270,106872361,Ducks Indirect emissions (N2O) (Manure applied)
10271,10687230,Ducks Emissions (N2O)
10272,105172381,"Swine, breeding Manure applied to soils (N content)"
10273,1051723812,"Swine, breeding Manure applied to soils that leaches (N content)"
10274,1051723811,"Swine, breeding Manure applied to soils that volatilises (N content)"
10275,105172341,"Swine, breeding Direct emissions (N2O) (Manure applied)"
10276,1051723612,"Swine, breeding Indirect emissions (N2O that leaches) (Manure applied)"
10277,1051723611,"Swine, breeding Indirect emissions (N2O that volatilises) (Manure applied)"
10278,105172361,"Swine, breeding Indirect emissions (N2O) (Manure applied)"
10279,10517230,"Swine, breeding Emissions (N2O)"
10280,104972381,"Swine, market Manure applied to soils (N content)"
10281,1049723812,"Swine, market Manure applied to soils that leaches (N content)"
10282,1049723811,"Swine, market Manure applied to soils that volatilises (N content)"
10283,104972341,"Swine, market Direct emissions (N2O) (Manure applied)"
10284,1049723612,"Swine, market Indirect emissions (N2O that leaches) (Manure applied)"
10285,1049723611,"Swine, market Indirect emissions (N2O that volatilises) (Manure applied)"
10286,104972361,"Swine, market Indirect emissions (N2O) (Manure applied)"
10287,10497230,"Swine, market Emissions (N2O)"
10288,10795111,Turkeys Stocks
10289,107972381,Turkeys Manure applied to soils (N content)
10290,1079723812,Turkeys Manure applied to soils that leaches (N content)
10291,1079723811,Turkeys Manure applied to soils that volatilises (N content)
10292,107972341,Turkeys Direct emissions (N2O) (Manure applied)
10293,1079723612,Turkeys Indirect emissions (N2O that leaches) (Manure applied)
10294,1079723611,Turkeys Indirect emissions (N2O that volatilises) (Manure applied)
10295,107972361,Turkeys Indirect emissions (N2O) (Manure applied)
10296,10797230,Turkeys Emissions (N2O)
10297,104872381,Swine Manure applied to soils (N content)
10298,1048723812,Swine Manure applied to soils that leaches (N content)
10299,1048723811,Swine Manure applied to soils that volatilises (N content)
10300,104872341,Swine Direct emissions (N2O) (Manure applied)
10301,1048723612,Swine Indirect emissions (N2O that leaches) (Manure applied)
10302,1048723611,Swine Indirect emissions (N2O that volatilises) (Manure applied)
10303,104872361,Swine Indirect emissions (N2O) (Manure applied)
10304,10487230,Swine Emissions (N2O)
10305,117772381,Llamas Manure applied to soils (N content)
10306,1177723812,Llamas Manure applied to soils that leaches (N content)
10307,1177723811,Llamas Manure applied to soils that volatilises (N content)
10308,117772341,Llamas Direct emissions (N2O) (Manure applied)
10309,1177723612,Llamas Indirect emissions (N2O that leaches) (Manure applied)
10310,1177723611,Llamas Indirect emissions (N2O that volatilises) (Manure applied)
10311,117772361,Llamas Indirect emissions (N2O) (Manure applied)
10312,11777230,Llamas Emissions (N2O)
10313,230806184,"FDI inflows to Agriculture, Forestry and Fishing Value US$, 2015 prices"
10314,230806141,"FDI inflows to Agriculture, Forestry and Fishing Share of Total FDI inflows US$"
10315,230826110,Total FDI inflows Value US$
10316,230826184,"Total FDI inflows Value US$, 2015 prices"
10317,230856110,Total FDI outflows Value US$
10318,230856184,"Total FDI outflows Value US$, 2015 prices"
10319,230816110,"FDI inflows to Food, Beverages and Tobacco Value US$"
10320,230816184,"FDI inflows to Food, Beverages and Tobacco Value US$, 2015 prices"
10321,230816141,"FDI inflows to Food, Beverages and Tobacco Share of Total FDI inflows US$"
10322,230836110,"FDI outflows to Agriculture, Forestry and Fishing Value US$"
10323,230836184,"FDI outflows to Agriculture, Forestry and Fishing Value US$, 2015 prices"
10324,230836142,"FDI outflows to Agriculture, Forestry and Fishing Share of Total FDI outflows US$"
10325,230846110,"FDI outflows to Food, Beverages and Tobacco Value US$"
10326,230846184,"FDI outflows to Food, Beverages and Tobacco Value US$, 2015 prices"
10327,230846142,"FDI outflows to Food, Beverages and Tobacco Share of Total FDI outflows US$"
10328,230456083,"Agriculture research spending Share of Value Added (Agriculture, Forestry and Fishing)"
10329,230456084,"Agriculture research spending Spending, total"
10330,6988723112,Domestic wastewater Emissions (CO2eq) (SAR)
10331,6988723113,Domestic wastewater Emissions (CO2eq) (AR5)
10332,6988723114,Domestic wastewater Emissions (CO2eq) (AR4)
10333,69887225,Domestic wastewater CH4 emissions
10334,69887230,Domestic wastewater N2O emissions
10335,6990723112,Incineration Emissions (CO2eq) (SAR)
10336,6990723113,Incineration Emissions (CO2eq) (AR5)
10337,6990723114,Incineration Emissions (CO2eq) (AR4)
10338,69907273,Incineration CO2 emissions
10339,6989723112,Industrial wastewater Emissions (CO2eq) (SAR)
10340,6989723113,Industrial wastewater Emissions (CO2eq) (AR5)
10341,6989723114,Industrial wastewater Emissions (CO2eq) (AR4)
10342,69897225,Industrial wastewater CH4 emissions
10343,69897230,Industrial wastewater N2O emissions
10344,6987723112,Solid food waste Emissions (CO2eq) (SAR)
10345,6987723113,Solid food waste Emissions (CO2eq) (AR5)
10346,6987723114,Solid food waste Emissions (CO2eq) (AR4)
10347,69877225,Solid food waste CH4 emissions
10348,6991723112,Total  waste from food systems Emissions (CO2eq) (SAR)
10349,6991723113,Waste - food systems Emissions (CO2eq) (AR5)
10350,6991723114,Total  waste from food systems Emissions (CO2eq) (AR4)
10351,69917273,Waste - food systems Emissions (CO2)
10352,69917225,Waste - food systems Emissions (CH4)
10353,69917230,Waste - food systems Emissions (N2O)
10354,13575610,Pesticides (total) Import Quantity
10355,13575622,Pesticides (total) Import Value
10356,13575910,Pesticides (total) Export Quantity
10357,13575922,Pesticides (total) Export Value
10358,14165610,Insecticides Import Quantity
10359,14165622,Insecticides Import Value
10360,14165910,Insecticides Export Quantity
10361,14165922,Insecticides Export Value
10362,14175610,Fungicides Import Quantity
10363,14175622,Fungicides Import Value
10364,14175910,Fungicides Export Quantity
10365,14175922,Fungicides Export Value
10366,14185610,Herbicides Import Quantity
10367,14185622,Herbicides Import Value
10368,14185910,Herbicides Export Quantity
10369,14185922,Herbicides Export Value
10370,14195610,"Disinfectants, etc Import Quantity"
10371,14195622,"Disinfectants, etc Import Value"
10372,14195910,"Disinfectants, etc Export Quantity"
10373,14195922,"Disinfectants, etc Export Value"
10374,14435610,Insecticides (excl. Haz. pest.) Import Quantity
10375,14435622,Insecticides (excl. Haz. pest.) Import Value
10376,14435910,Insecticides (excl. Haz. pest.) Export Quantity
10377,14435922,Insecticides (excl. Haz. pest.) Export Value
10378,14445610,Fungicides (excl. Haz. pest.) Import Quantity
10379,14445622,Fungicides (excl. Haz. pest.) Import Value
